% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.341
% Date:               May 4 2023, 15:01
% Dimension:          1
% Nodes:              518
% Expressions:        1
% Description:        Line graph
% X                       Height
0.08990328820116061       3.2776722800075473E-12
0.0901740812379111        3.2894644924192324E-12
0.09044487427466158       3.303008837002727E-12
0.09071566731141206       3.3182292161004604E-12
0.09098646034816255       3.335018969912018E-12
0.09125725338491304       3.3532766647822225E-12
0.09152804642166351       3.3729029830358165E-12
0.09179883945841401       3.393760217416216E-12
0.09206963249516449       3.415600011429738E-12
0.09234042553191497       3.4379686920037155E-12
0.09261121856866546       3.4608422604287863E-12
0.09288201160541594       3.4840530669685844E-12
0.09315280464216641       3.5078352026254884E-12
0.0934235976789169        3.5322415210676976E-12
0.09369439071566737       3.557237276620398E-12
0.09396518375241787       3.5827640069398323E-12
0.09423597678916835       3.6087679227123506E-12
0.09450676982591882       3.6351911246865905E-12
0.09477756286266933       3.661927782158169E-12
0.0950483558994198        3.688750920843527E-12
0.09531914893617029       3.715218616215936E-12
0.09558994197292077       3.741317328816486E-12
0.09586073500967125       3.766869265821785E-12
0.09613152804642174       3.7920993018763736E-12
0.09640232108317223       3.8170471835814085E-12
0.09667311411992272       3.841660636770235E-12
0.0969439071566732        3.865859557730085E-12
0.09721470019342368       3.8895661149531674E-12
0.09748549323017416       3.912699148704922E-12
0.09775628626692465       3.935134596923664E-12
0.09802707930367514       3.956636779464746E-12
0.09829787234042563       3.976768217652442E-12
0.09856866537717611       3.995533154627772E-12
0.09883945841392658       4.012783226968115E-12
0.09911025145067709       4.028796666767765E-12
0.09938104448742757       4.0436754747027184E-12
0.09965183752417806       4.057436040304365E-12
0.09992263056092854       4.070072176566133E-12
0.10019342359767902       4.081585304270097E-12
0.1004642166344295        4.091979655252565E-12
0.10073500967117999       4.101223414380123E-12
0.10100580270793047       4.109179692250369E-12
0.10127659574468095       4.11551410469404E-12
0.10154738878143144       4.120322177279156E-12
0.10181818181818192       4.1235458338802235E-12
0.10208897485493242       4.1255488685927556E-12
0.10235976789168288       4.126499550772422E-12
0.10263056092843337       4.126460764018562E-12
0.10290135396518385       4.125455005453944E-12
0.10317214700193435       4.123498230927147E-12
0.10344294003868482       4.120599519480564E-12
0.10371373307543531       4.116726561664998E-12
0.10398452611218578       4.111740024608583E-12
0.10425531914893628       4.105302882804857E-12
0.10452611218568675       4.097493148175972E-12
0.10479690522243723       4.088245147120069E-12
0.10506769825918773       4.0779168719569114E-12
0.10533849129593821       4.066668234147291E-12
0.10560928433268868       4.0545542249665125E-12
0.10588007736943918       4.0415942124503574E-12
0.10615087040618966       4.0278105120302215E-12
0.10642166344294014       4.0132323208845575E-12
0.10669245647969063       3.9978641775896574E-12
0.1069632495164411        3.9816212832184555E-12
0.10723404255319159       3.964237290557647E-12
0.10750483558994206       3.945859363149668E-12
0.10777562862669256       3.926509179694673E-12
0.10804642166344304       3.9066328297652986E-12
0.10831721470019354       3.886474179584196E-12
0.108588007736944         3.8661664546189756E-12
0.1088588007736945        3.845801170731669E-12
0.10912959381044497       3.825466676680632E-12
0.10940038684719547       3.805251611018447E-12
0.10967117988394595       3.7852118884263806E-12
0.10994197292069643       3.7653033752291315E-12
0.11021276595744692       3.745286143477274E-12
0.1104835589941974        3.725310962840488E-12
0.11075435203094788       3.70539406344641E-12
0.11102514506769837       3.685955186070763E-12
0.11129593810444885       3.6671975883756395E-12
0.11156673114119933       3.6492036156726346E-12
0.11183752417794982       3.6320077789444987E-12
0.1121083172147003        3.6156387543810097E-12
0.1123791102514508        3.6001251608709526E-12
0.11264990328820128       3.5854637182499034E-12
0.11292069632495176       3.5715523403309834E-12
0.11319148936170224       3.5580947778114703E-12
0.11346228239845273       3.5451974316216527E-12
0.11373307543520321       3.5328403909468272E-12
0.1140038684719537        3.521414761181534E-12
0.11427466150870419       3.511107701344413E-12
0.11454545454545466       3.5019985459816174E-12
0.11481624758220516       3.4941303850471203E-12
0.11508704061895564       3.487548510404038E-12
0.11535783365570612       3.482301001075569E-12
0.1156286266924566        3.4784008364364294E-12
0.11589941972920709       3.4757531760605354E-12
0.11617021276595757       3.474055690604542E-12
0.11644100580270805       3.4734078007433884E-12
0.11671179883945852       3.4737621995856116E-12
0.11698259187620902       3.475466122265751E-12
0.1172533849129595        3.4786525619887686E-12
0.11752417794970998       3.4833372529081917E-12
0.11779497098646047       3.489489583054264E-12
0.11806576402321095       3.497069438224358E-12
0.11833655705996143       3.5060261998098405E-12
0.11860735009671192       3.5162604015233763E-12
0.1188781431334624        3.5275527216010864E-12
0.11914893617021288       3.5394688902182256E-12
0.11941972920696337       3.5519883694281114E-12
0.11969052224371383       3.5649444376523116E-12
0.11996131528046433       3.5785766151964125E-12
0.12023210831721481       3.5929310978362518E-12
0.1205029013539653        3.6079587969425345E-12
0.12077369439071578       3.6235849143843786E-12
0.12104448742746626       3.639743292149243E-12
0.12131528046421675       3.656372849782017E-12
0.12158607350096724       3.673377352758951E-12
0.12185686653771773       3.690553471129893E-12
0.12212765957446821       3.707495526590636E-12
0.12239845261121869       3.72422279919077E-12
0.12266924564796916       3.740620420108647E-12
0.12294003868471966       3.756984799566105E-12
0.12321083172147014       3.773421863978641E-12
0.12348162475822061       3.789940129381178E-12
0.12375241779497112       3.806515779120984E-12
0.1240232108317216        3.823123716709984E-12
0.12429400386847209       3.83973225673486E-12
0.12456479690522257       3.856262700244214E-12
0.12483558994197305       3.872518461231403E-12
0.12510638297872353       3.888091605118574E-12
0.12537717601547402       3.902977622076113E-12
0.1256479690522245        3.9170452397276146E-12
0.12591876208897498       3.930570058177444E-12
0.12618955512572547       3.943632351554102E-12
0.12646034816247595       3.9562115242585794E-12
0.12673114119922643       3.9682535361665685E-12
0.12700193423597692       3.979705325040596E-12
0.1272727272727274        3.990513664951611E-12
0.12754352030947788       4.000589216136505E-12
0.12781431334622836       4.0097397138509924E-12
0.12808510638297885       4.017579287185266E-12
0.12835589941972933       4.024137092854956E-12
0.1286266924564798        4.029326579005872E-12
0.1288974854932303        4.033490449027972E-12
0.12916827852998078       4.036780011696516E-12
0.12943907156673126       4.039247604399822E-12
0.12970986460348177       4.040913271937126E-12
0.12998065764023226       4.04179944533241E-12
0.13025145067698274       4.0419305162189546E-12
0.13052224371373322       4.0412973765091044E-12
0.1307930367504837        4.039790171365305E-12
0.1310638297872342        4.037105673009694E-12
0.13133462282398467       4.033383732182268E-12
0.13160541586073515       4.028538798438028E-12
0.13187620889748564       4.022967669165542E-12
0.13214700193423612       4.016854863397571E-12
0.1324177949709866        4.01026668824337E-12
0.13268858800773708       4.0032216213113295E-12
0.13295938104448757       3.995729951888244E-12
0.13323017408123805       3.987798746630551E-12
0.13350096711798853       3.979401441936502E-12
0.13377176015473902       3.970414663671688E-12
0.1340425531914895        3.9605281971567044E-12
0.13431334622823998       3.94967558001536E-12
0.13458413926499047       3.937912100942456E-12
0.13485493230174095       3.925636222491137E-12
0.13512572533849143       3.913040385086965E-12
0.13539651837524191       3.900201568920707E-12
0.1356673114119924        3.887149890484805E-12
0.13593810444874288       3.8739078923283805E-12
0.13620889748549336       3.8604962489423646E-12
0.13647969052224385       3.8469048489708274E-12
0.13675048355899433       3.8330315712902904E-12
0.1370212765957448        3.8185945083795876E-12
0.1372920696324953        3.80375398267172E-12
0.13756286266924575       3.788528185159497E-12
0.1378336557059962        3.773483216154774E-12
0.1381044487427467        3.758809096054071E-12
0.13837524177949717       3.7444563341280385E-12
0.13864603481624765       3.730265559158723E-12
0.1389168278529981        3.71607726274369E-12
0.13918762088974856       3.7018116972323956E-12
0.13945841392649905       3.687512283479548E-12
0.13972920696324953       3.673349183846951E-12
0.13999999999999999       3.65958295318508E-12
